amplitude,wave_number,p_derivation,height,thickness,grouser_num,wheel_rad,wheel_width,slope,wheel_mass,test_num,time,energy,force_x,force_y,slip,runtime,efficiency,z_advance,steer_slip,success
0.00431341,4,0.0440737,0.0318622,0.0119856,17,0.437594,0.117905,15,24.9323,32,1.45,63.0454,0.177434,0.183787809518656,0.303491,740.738,0.388001,0.100013,0.0540271,1
0.0257817,3,0.103531,0.0416844,0.0219772,19,0.319713,0.499421,15,64.1244,33,1.9,167.077,0.374192,0.168220740100548,0.332148,827.305,0.377987,0.100392,0.039441,1
0.0217259,2,0.0139732,0.0797717,0.013859,27,0.30656,0.481141,15,85.1895,35,1.95,261.905,0.499152,0.156913472015459,0.361753,884.557,0.319972,0.100277,0.0722001,1
0.0219504,3,-0.285635,0.0409025,0.0151334,29,0.209211,0.139314,15,89.6154,36,8.7501,964.732,0.190346,0.130123395562722,0.77927,2313.46,0.0911471,0.100023,0.384194,1
0.0149365,1,0.147479,0.0677868,0.0248913,23,0.434949,0.397695,15,47.8284,37,1.11,101.435,0.252811,0.172411520693786,0.180615,699.611,0.463624,0.10023,0.00426608,1
0.0166526,2,0.240086,0.06426,0.0116608,18,0.247858,0.182369,15,29.013,38,1.94,79.0926,0.0480405,0.247365297562662,0.308722,833.175,0.359858,0.100001,0.0775887,1
0.0232994,2,0.165462,0.0414428,0.0204469,14,0.446272,0.371201,15,124.378,39,1.53,374.331,-0.0673788,0.148858968916382,0.392621,792.105,0.326641,0.100211,0.0490717,1
0.0143201,1,-0.0778586,0.0249768,0.0159617,29,0.495258,0.335093,15,127.271,40,1.84,432.06,0.175029,0.142776875795972,0.494418,852.979,0.289567,0.100206,0.0911967,1
0.0251572,1,0.232869,0.0279997,0.0198464,10,0.450849,0.33142,15,85.4313,41,1.95,325.208,0.11224,0.139688159732207,0.527278,870.397,0.25844,0.100285,0.0699884,1
0.0292336,4,0.0804962,0.0237439,0.0140488,32,0.312374,0.389243,15,113.682,42,3.55,536.831,0.637623,0.122894987880512,0.613083,1212.71,0.208097,0.100171,0.105107,1
0.0215068,4,0.22009,0.024547,0.0212522,28,0.289782,0.258881,15,71.354,43,3.67,360.43,-0.132723,0.142778377649712,0.632684,1185.11,0.19425,0.100022,0.107747,1
0.0283525,4,-0.176462,0.0385059,0.0172388,27,0.271076,0.425769,15,59.5211,1,3.53,237.449,0.165889,0.138510402852865,0.557522,1242.55,0.246205,0.100122,0.143795,1
0.0280361,4,-0.0718366,0.0416898,0.0100327,31,0.189961,0.208374,15,96.6523,2,11.2202,1128.98,-0.15185,0.109055541454019,0.814077,2963.76,0.0840321,0.100058,0.3586,1
0.0226881,3,0.00959216,0.0593188,0.0121834,32,0.170985,0.109835,15,24.5123,3,7.54008,176.068,0.00363921,0.12985679373275,0.724081,2049.55,0.136621,0.100034,0.129399,1
0.00553397,1,0.151673,0.0674475,0.0175132,24,0.151689,0.207529,15,64.5736,4,5.15002,352.042,-0.0179081,0.109326449918902,0.623727,1594.24,0.180114,0.100097,0.225584,1
0.00669224,2,-0.216754,0.0454889,0.01897,9,0.481742,0.225972,15,91.0925,5,1.82,320.068,0.486329,0.181415441848619,0.494904,928.219,0.280183,0.100353,0.158745,1
0.0167527,1,-0.298546,0.0569246,0.0242348,26,0.160211,0.220111,15,51.1314,6,6.91006,326.547,-0.0277238,0.100220687426603,0.678098,1948.43,0.153615,0.100005,0.248305,1
0.0215422,2,-0.0607219,0.0621542,0.0105815,9,0.455306,0.214387,15,54.0112,7,1.33,130.704,0.000711907,0.170806684652743,0.297998,777.378,0.405524,0.100035,0.0882224,1
0.00821384,1,0.28786,0.02213,0.0165367,27,0.334861,0.392966,15,82.2309,8,2.17,277.46,-0.104146,0.125238455957702,0.462146,946.03,0.291276,0.100184,0.0532255,1
0.00767393,1,-0.0670339,0.0729014,0.0217782,25,0.482143,0.151506,15,69.1917,9,1.19,168.838,0.273336,0.225186543405519,0.262839,758.554,0.4053,0.100814,0.0579276,1
0.0138073,3,-0.227585,0.0264868,0.023935,9,0.468841,0.455547,15,129.502,10,2.59,570.42,0.492048,0.131952196834762,0.622521,1095.19,0.223317,0.10027,0.171526,1
0.00708308,2,0.188781,0.0370938,0.0110352,31,0.418405,0.246961,15,50.5157,11,1.34,122.068,0.0471293,0.190819048299145,0.267948,774.238,0.406724,0.100185,0.00786263,1
0.0275188,1,-0.130302,0.0224789,0.011028,17,0.226339,0.169811,15,122.117,12,10.4801,1639.98,0.34156,0.103580416024047,0.814748,3007.22,0.0730643,0.100023,0.433879,1
0.0256857,4,0.173707,0.0775832,0.021759,19,0.41872,0.210078,15,113.04,13,1.62,399.836,0.323483,0.234365362265204,0.437099,863.163,0.278088,0.100268,0.068451,1
0.00822574,2,-0.117545,0.0456799,0.0120986,12,0.198384,0.13464,15,119.154,14,10.0101,1590.74,-0.0622691,0.108258122926674,0.802267,2861.03,0.0735001,0.100025,0.404107,1
0.0137506,3,0.166231,0.0232745,0.0193534,25,0.310589,0.273875,15,63.6233,15,2.77,245.166,0.0675587,0.139911654731315,0.523288,1080.39,0.255531,0.100373,0.0822213,1
0.0156588,3,-0.247479,0.071773,0.0245443,17,0.196915,0.22858,15,94.9436,16,5.21002,596.253,-0.0886574,0.132498856695561,0.65481,1678,0.156292,0.100053,0.281953,1
0.0274988,1,-0.238156,0.0772024,0.0199934,22,0.462789,0.276462,15,120.015,17,1.37,325.252,0.630709,0.259117287539194,0.343955,817.599,0.363757,0.100491,0.114015,1
0.0015295,4,0.0156208,0.0764314,0.0172939,30,0.286109,0.309752,15,107.015,18,2.49,399.528,0.109173,0.142886787475324,0.467971,1063.95,0.263554,0.100301,0.112818,1
0.0228533,2,0.0857613,0.0744947,0.0244406,28,0.196288,0.316692,15,106.137,19,5.13002,655.106,-0.0549267,0.0932468592104965,0.672761,1649.62,0.15907,0.100084,0.210268,1
0.0273737,4,0.270863,0.0647383,0.0191525,25,0.334583,0.14762,15,131.256,20,2.98,824.837,-0.503,0.259005489004935,0.642304,1202.93,0.156245,0.100089,0.194967,1
0.0130019,3,-0.11076,0.0372805,0.0225396,30,0.443142,0.373391,15,96.7474,21,1.7,272.638,-0.00691636,0.15863056579529,0.406519,871.201,0.349371,0.100361,0.0905134,1
0.0210566,4,-0.190902,0.0770464,0.0218854,23,0.479161,0.113365,15,26.4872,22,1.14,62.1296,-0.0402134,0.343582185786182,0.231404,729.32,0.422019,0.100908,0.0716915,1
0.0233672,1,-0.0276611,0.0598559,0.0153688,17,0.38295,0.408076,15,104.109,23,1.46,235.656,0.50707,0.138702351370954,0.250912,1132.11,0.434574,0.100273,0.0389526,1
0.00843479,2,0.112644,0.0234944,0.0136474,13,0.235494,0.340904,15,87.5225,24,5.03002,489.09,0.0841123,0.0869977543855113,0.658786,1617.62,0.175626,0.100043,0.167007,1
0.0195735,2,0.00158724,0.0292912,0.0157797,17,0.314477,0.40414,15,122.553,25,3.19,522.271,-0.030581,0.110899199217251,0.559252,1176.15,0.230585,0.100169,0.094507,1
0.0293097,1,0.0421409,0.0459521,0.0149081,9,0.300065,0.437558,15,55.4638,26,2.06,149.871,0.222536,0.100773593630543,0.337792,934.923,0.363462,0.100114,0.0494174,1
0.0220083,2,-0.173002,0.0775409,0.012356,18,0.213184,0.177018,15,119.762,27,4.88002,818.888,0.0793773,0.162168388983376,0.659196,1632.75,0.143634,0.100114,0.296099,1
0.000485857,4,-0.24682,0.0339259,0.0150569,18,0.464372,0.136911,15,130.018,28,2.51,701.598,0.526037,0.180799870116,0.613415,1101.44,0.182003,0.100114,0.232662,1
0.0281657,4,0.234147,0.0542181,0.0190157,14,0.173012,0.252005,15,68.8487,29,5.68004,423.244,0.0366903,0.131328464991578,0.689661,1724.85,0.159622,0.100027,0.252511,1
0.00331555,2,-0.285036,0.0560462,0.0135041,14,0.355546,0.140961,15,78.1487,30,2.21,298.314,-0.200822,0.19810634486493,0.468194,971.257,0.257404,0.100161,0.17916,1
0.0293774,1,-0.0480432,0.0549944,0.0240264,19,0.31701,0.26397,15,45.9584,31,1.97,126.879,-0.0506317,0.177890786948967,0.338677,877.035,0.35658,0.100349,0.0574701,1
0.010034,1,-0.18258,0.0343757,0.0233321,15,0.357809,0.221818,15,108.746,32,3.2,549.155,0.202475,0.1290431426088,0.614512,1223.18,0.194592,0.10017,0.185167,1
0.0204423,3,-0.0655655,0.0323165,0.0169333,16,0.238869,0.42658,15,115.692,33,4.63001,578.345,0.263478,0.0991595562374604,0.614974,1707.51,0.196431,0.100098,0.153563,1
0.00974379,2,0.0327257,0.0777797,0.0216021,29,0.236291,0.166112,15,39.81,34,3.18,177.61,-0.124139,0.139335390505513,0.525667,1157.38,0.220179,0.100134,0.124772,1
0.0127882,3,-0.00728753,0.0446394,0.0100332,11,0.283758,0.269674,15,84.8558,35,3.02,344.301,0.0292366,0.10376048424601,0.512863,1128.05,0.241856,0.100033,0.103605,1
0.00331791,2,0.259084,0.0381141,0.0130626,15,0.282752,0.102269,15,117.518,36,4.16,989.121,0.362653,0.241587906745116,0.687831,1508.71,0.116797,0.100209,0.299589,1
0.0216633,3,-0.244619,0.0565936,0.0131298,19,0.287952,0.350168,15,22.1491,37,2.03,57.7095,0.107731,0.232727256928833,0.308155,882.058,0.377238,0.100193,0.0997264,1
0.0277541,2,-0.23988,0.0215169,0.0188058,29,0.394027,0.344065,15,78.6348,38,2.29,262.772,0.279943,0.174556274796787,0.491703,999.237,0.294009,0.100151,0.142535,1
0.0277784,4,0.262698,0.0249092,0.0143651,18,0.191468,0.315862,15,104.731,40,7.47008,817.129,0.12265,0.0960197909481434,0.759486,2177.24,0.125783,0.100039,0.287847,1
0.0140428,3,-0.235966,0.0388352,0.0159454,14,0.491094,0.311312,15,34.9039,41,1.2,73.096,0.0835998,0.294024140416953,0.238432,751.007,0.469725,0.100275,0.0965725,1
0.0188671,1,-0.210216,0.0768368,0.0235194,13,0.422507,0.340511,15,120.307,42,1.4,292.195,0.553173,0.191436846239624,0.304032,818.282,0.406902,0.10074,0.0993938,1
0.0203123,3,-0.298037,0.0394419,0.0202808,12,0.347094,0.417441,15,35.8064,43,1.85,89.9926,0.207768,0.211752929413265,0.324256,863.506,0.390528,0.100053,0.130257,1
0.000847946,4,0.0529253,0.0474094,0.0110284,15,0.496574,0.143825,15,74.4583,1,1.39,231.667,-0.00428046,0.154836305880865,0.370239,638.712,0.316919,0.100515,0.0665418,1
0.0202379,3,0.0535673,0.0281664,0.0231498,12,0.367505,0.259329,15,78.7778,2,2.92,358.949,0.209947,0.114985927890513,0.592364,865.07,0.215634,0.100156,0.0984566,1
0.0165731,1,0.00419741,0.0504192,0.0100967,13,0.328441,0.280952,15,106.254,3,2.33,376.57,-0.0689049,0.11151801790056,0.452295,752.222,0.277714,0.10033,0.0798784,1
0.00265659,3,0.101178,0.0204478,0.0196377,9,0.463944,0.104062,15,101.451,5,3.63,931.407,-0.362535,0.200855213683298,0.735868,1057.66,0.107046,0.100181,0.269476,1
0.0252691,4,0.200086,0.0665735,0.0138443,14,0.412972,0.107049,15,118.435,6,1.76,561.655,-0.367876,0.351493679440763,0.470698,689.542,0.20731,0.100217,0.14755,1
0.0281589,3,0.260477,0.0675568,0.0109418,8,0.428178,0.102844,15,99.6614,7,1.54,424.297,-0.381887,0.411073853253661,0.425201,659.815,0.231363,0.100408,0.16935,1
0.0142291,4,-0.205137,0.0757838,0.0124666,27,0.485406,0.269648,15,117.533,8,1.31,321.208,0.0638982,0.237492889519488,0.341614,635.345,0.359742,0.100218,0.111884,1
0.0178325,4,-0.0371797,0.0323635,0.0247283,10,0.178585,0.18392,15,32.8765,9,6.31005,182.657,0.142991,0.107613063332668,0.637108,1266.97,0.1766,0.100017,0.150898,1
0.0159501,4,-0.191462,0.0515323,0.0100481,13,0.410685,0.286082,15,70.8784,10,1.54,169.233,0.391928,0.18763381376564,0.318508,633.851,0.412679,0.100442,0.111298,1
0.0285859,3,0.0809518,0.0291579,0.0126286,28,0.267941,0.248029,15,119.63,11,5.76004,917.492,0.135257,0.115997311792911,0.7321,1330.35,0.128037,0.100099,0.202872,1
0.0111538,4,0.162512,0.020605,0.0122042,30,0.198984,0.19928,15,117.409,12,10.9902,1548.78,-0.123787,0.088834496665164,0.825669,2115.67,0.074371,0.100005,0.391407,1
0.0161468,2,0.0735433,0.0490513,0.0147079,14,0.223192,0.499582,15,119.867,13,3.09,416.966,-0.191504,0.121324580206875,0.454969,831.139,0.28219,0.100063,0.0944434,1
0.00629637,1,-0.142936,0.0470882,0.0125449,8,0.334509,0.346949,15,126.794,14,3.22,612.464,0.0525857,0.0944455370206712,0.606201,901.597,0.203474,0.100189,0.201702,1
0.0181075,2,-0.222464,0.0526036,0.0102312,12,0.260328,0.13168,15,43.4743,15,3.08,179.912,0.171425,0.18914287821488,0.498354,856.245,0.237315,0.100111,0.17044,1
0.00400438,4,-0.256956,0.0469761,0.0118235,30,0.175483,0.327979,15,32.3431,16,4.57001,127.259,-0.0570518,0.109101317486901,0.524604,1032.28,0.249501,0.100071,0.167324,1
0.00591877,4,-0.0608247,0.0456318,0.0175094,14,0.484453,0.268702,15,99.7284,17,1.49,282.996,-0.251262,0.148945821254196,0.385421,652.272,0.347458,0.100507,0.0883339,1
0.00945606,1,-0.0731677,0.0752187,0.0229984,23,0.464775,0.48657,15,76.0406,18,1.15,164.248,0.586916,0.189766643332118,0.219327,586.615,0.455885,0.100379,0.0532055,1
0.0148346,3,0.235381,0.0541983,0.017621,13,0.463558,0.173206,15,98.5531,19,1.33,312.243,0.129988,0.248177009749375,0.353613,626.633,0.311312,0.100542,0.077144,1
0.00805275,4,0.115292,0.0301423,0.0110716,29,0.4874,0.22299,15,24.7494,20,1.1,48.9073,0.163941,0.20959331816131,0.182542,581.413,0.499666,0.100652,0.000720441,1
0.0243599,2,-0.0321587,0.036351,0.0118206,28,0.401878,0.357982,7.5,46.0774,1,2.46,110.983,-0.216115,0.187165904471326,0.110872,571.001,0.407652,0.100089,0.0371931,1
0.00373272,1,-0.0296034,0.0492564,0.0201277,18,0.452792,0.112089,7.5,104.125,6,2.74,488.63,-0.744771,0.168843561889588,0.302215,669.655,0.209531,0.100232,0.129585,1
0.00182708,1,0.235023,0.0693148,0.0214288,25,0.267201,0.244304,7.5,124.763,9,3.5,543.028,-0.0898015,0.139110644709995,0.286364,725.269,0.225452,0.100028,0.142496,1
0.0279892,1,0.144557,0.0363247,0.0104172,29,0.441966,0.470974,7.5,57.5601,10,2.04,138.219,0.156068,0.151991470490337,0.0721454,543.854,0.409544,0.100249,-0.00145078,1
0.0297384,1,0.0434031,0.0341545,0.0159766,9,0.302227,0.413285,7.5,120.668,11,4.25,538.272,0.293267,0.0918561495949814,0.346126,807.535,0.220205,0.100131,0.12686,1
0.0173314,4,0.118798,0.0391931,0.0207365,8,0.425177,0.16207,7.5,39.6684,12,2.55,135.345,0.328445,0.176116478594295,0.227107,582.365,0.288838,0.100457,0.095439,1
0.00114709,3,-0.230928,0.0531496,0.0219185,18,0.358479,0.260559,7.5,24.1942,13,2.67,69.6678,0.102659,0.222988380859867,0.127535,605.656,0.341114,0.100127,0.079757,1
0.0116172,1,-0.0434541,0.032622,0.0130242,17,0.407757,0.392725,7.5,65.178,14,2.46,152.275,-0.0278042,0.137614678899083,0.113714,587.825,0.420984,0.100259,0.0636632,1
0.00301067,1,0.0391686,0.059051,0.01715,20,0.410314,0.300764,7.5,47.6767,15,2.18,122.514,0.0809659,0.173508526499139,0.0759118,558.501,0.383219,0.100382,0.0136571,1
0.00483105,3,0.032477,0.03316,0.0173042,18,0.231647,0.268561,7.5,91.6612,16,5.58003,473.711,-0.258738,0.0982725272828392,0.366758,935.693,0.190015,0.100103,0.133118,1
0.00398077,1,-0.214188,0.0329692,0.0218656,32,0.152842,0.342963,7.5,65.6836,17,12.1802,544.139,-0.124475,0.0656844855648115,0.576635,1667.15,0.11848,0.100053,0.255078,1
0.0237234,1,0.143787,0.0337857,0.0246562,16,0.343605,0.355855,7.5,123.451,19,3.07,442.177,0.140808,0.113154297762253,0.230325,644.512,0.274464,0.100211,0.0872583,1
0.0218107,2,-0.143542,0.0462152,0.015839,25,0.171713,0.368452,7.5,42.9881,20,6.63006,196.72,0.116186,0.0912200387267404,0.336563,997.106,0.214579,0.100096,0.136511,1
0.0289393,2,0.212949,0.0202352,0.0155407,14,0.280481,0.31084,7.5,127.43,21,5.35003,790.232,0.17262,0.101483231224546,0.47742,919.567,0.158549,0.100225,0.216598,1
0.0011981,2,0.19371,0.0368171,0.0204714,31,0.167911,0.255495,7.5,37.4019,22,6.29005,174.134,-0.132294,0.0851434283788736,0.374495,985.169,0.210765,0.100027,0.198305,1
0.0139121,1,0.1009,0.028789,0.0179757,16,0.305305,0.164986,7.5,129.993,23,6.16005,1205.66,0.534464,0.118892938428669,0.561043,1078.74,0.105803,0.100031,0.269807,1
0.0279804,1,0.219165,0.0432139,0.0203646,19,0.465279,0.376445,7.5,101.303,25,1.94,283.146,0.0267476,0.132504858231394,0.105213,540.549,0.351386,0.100116,0.00978661,1
0.00606498,1,0.0874317,0.025688,0.0147247,22,0.203948,0.223622,7.5,88.5218,26,8.19009,683.463,0.158017,0.0902006022674894,0.526317,1226.65,0.127198,0.10011,0.251922,1
0.0118463,4,-0.15518,0.0419178,0.0232293,32,0.221449,0.295174,7.5,84.1197,27,7.30007,551.133,-0.0524992,0.0936779743493937,0.501504,1127.32,0.149847,0.100078,0.218689,1
0.0189845,1,0.114652,0.0721504,0.0185171,12,0.402578,0.246518,7.5,105.05,28,2.22,335.2,0.0442316,0.130707138632591,0.132127,585.202,0.307815,0.100122,0.0441211,1
0.0176256,3,0.227389,0.0568464,0.015182,24,0.221275,0.488279,7.5,68.7908,29,4.01,255.683,-0.156698,0.143911629555139,0.261809,777.009,0.264001,0.100025,0.121041,1
0.000768982,3,-0.0360062,0.0227432,0.0136661,19,0.359405,0.16855,7.5,98.6132,30,4.41001,577.094,-0.326789,0.109354447973797,0.430907,831.833,0.16788,0.100148,0.159031,1
0.0170503,4,0.112638,0.052806,0.0176212,20,0.246863,0.233806,7.5,57.3893,31,4.19,240.488,0.00998857,0.147604473851269,0.289921,772.604,0.234335,0.100099,0.130407,1
0.0123922,3,0.253998,0.0347268,0.0148314,24,0.473399,0.122584,7.5,58.4508,32,2.02,207.753,0.858991,0.352352934557568,0.148823,579.901,0.276965,0.100349,0.0501053,1
0.0128815,3,0.261543,0.0270468,0.0107307,19,0.438172,0.311697,7.5,49.9405,34,2.06,134.599,0.215297,0.17548303480122,0.0999409,549.699,0.364704,0.100198,0.0100698,1
0.00105039,3,0.172457,0.0311594,0.0202876,13,0.310744,0.336979,7.5,62.5929,36,3.24,207.981,-0.00410776,0.120415184085462,0.213495,671.609,0.295698,0.100156,0.0714543,1
0.0132258,1,0.214631,0.051174,0.02364,19,0.238312,0.235596,7.5,122.935,39,4.75001,670.014,0.288748,0.112203862653026,0.392315,809.573,0.180343,0.100193,0.189011,1
0.0280774,1,-0.281514,0.0387759,0.0220031,10,0.495955,0.16535,7.5,31.6212,40,2.16,93.0296,0.0517206,0.342155515661805,0.17039,567.224,0.333639,0.100058,0.122004,1
0.00442,3,-0.159712,0.0682262,0.0174544,12,0.394023,0.214712,7.5,50.1363,41,2.41,144.206,-0.00101212,0.197525968267587,0.138066,591.272,0.341974,0.100266,0.0776421,1
0.0144306,1,-0.223186,0.067359,0.0164309,10,0.192248,0.327185,7.5,47.6216,42,4.61001,180.863,0.358903,0.142369158003957,0.199511,809.844,0.258395,0.100037,0.120711,1
0.00428848,1,-0.140802,0.0316064,0.0130514,15,0.28042,0.47529,7.5,90.1195,43,3.89,276.941,-0.0524752,0.102754831831937,0.209261,721.74,0.319935,0.100222,0.115159,1
0.0122661,3,0.264521,0.0792272,0.0246015,14,0.435598,0.492025,7.5,50.5936,46,1.77,131.494,0.139709,0.194854878599916,0.045971,531.975,0.377853,0.100107,-0.0248715,1
0.0179064,1,-0.0790312,0.0578472,0.0205721,8,0.356918,0.372177,7.5,47.1389,47,2.79,133.191,0.139181,0.141724218241711,0.169218,626.028,0.348541,0.100388,0.0892395,1
0.0245562,2,-0.251581,0.0628349,0.0210457,12,0.20795,0.229271,7.5,77.7018,48,5.52003,392.593,-0.125651,0.149868549573363,0.358424,939.727,0.194428,0.100139,0.205144,1
0.0214821,2,0.0756409,0.0581212,0.0111204,10,0.300356,0.216342,7.5,81.9491,49,3.36,317.959,0.0232216,0.117865112091389,0.236906,693.273,0.252907,0.100027,0.117243,1
0.0178872,4,0.168897,0.0694255,0.02187,31,0.413395,0.101853,7.5,90.4732,50,2.51,407.91,0.46805,0.315361944546513,0.261346,615.926,0.217611,0.100013,0.138845,1
0.0272184,1,-0.151587,0.0638179,0.0126421,14,0.294185,0.253378,7.5,96.5122,54,3.45,344.83,0.502408,0.166330320920845,0.222554,717.363,0.275302,0.100268,0.127161,1
0.00630061,1,0.257635,0.0512264,0.0141093,32,0.250051,0.204713,7.5,124.472,55,4.44001,684.052,-0.231856,0.132395323473262,0.387625,821.895,0.178803,0.100167,0.203262,1
0.0170237,4,-0.123503,0.0570431,0.0244867,10,0.344901,0.104264,7.5,81.0764,56,3.79,448.508,-0.270964,0.158969626368345,0.370403,745.679,0.177602,0.100151,0.182906,1
0.0116882,4,0.272101,0.0630919,0.0173404,22,0.274561,0.424467,7.5,117.423,58,3.1,406.627,0.319494,0.170931195955051,0.209732,667.335,0.28413,0.100298,0.0892465,1
0.00191593,2,-0.262466,0.0360008,0.016305,27,0.318176,0.174715,7.5,106.218,59,4.83002,624.282,0.132544,0.124513605383224,0.439934,882.723,0.166987,0.100045,0.235442,1
0.004325,3,-0.0431993,0.06404,0.0219197,22,0.223536,0.129394,7.5,43.6179,60,4.72001,207.402,0.0827881,0.170510942889533,0.293754,837.548,0.206519,0.100101,0.142742,1
0.0117431,4,-0.0950597,0.0230146,0.0125797,23,0.282369,0.293721,7.5,82.1457,61,4.70001,352.637,0.0117123,0.11287978792194,0.332686,827.501,0.228554,0.100014,0.14227,1
0.0286248,3,0.0283703,0.062143,0.0188754,10,0.277029,0.185531,7.5,87.2389,62,3.93,411.804,-0.139317,0.140523589173259,0.292763,755.932,0.207998,0.100085,0.141397,1
0.026957,2,-0.237512,0.030186,0.0193728,17,0.46017,0.371195,7.5,122.134,64,2.65,391.066,-0.456877,0.173679159604229,0.260527,625.77,0.307413,0.100338,0.155256,1
0.018622,3,-0.197636,0.0234913,0.0249487,12,0.354025,0.401855,7.5,64.8794,65,3.45,206.768,-0.021069,0.128003668702879,0.26395,718.538,0.308136,0.100104,0.137158,1
0.0154241,1,-0.221748,0.0745205,0.0113629,21,0.44104,0.203877,7.5,31.1528,67,2.11,89.598,0.155126,0.356543856396256,0.116415,575.509,0.342346,0.100369,0.0654637,1
0.0265348,4,0.252586,0.0434176,0.0157322,15,0.369151,0.469175,7.5,86.8708,68,2.41,257.179,0.102325,0.166305534209691,0.138229,597.621,0.332786,0.100429,0.0283908,1
0.00183292,2,-0.14263,0.051392,0.015226,18,0.176475,0.174616,7.5,43.1744,69,6.09004,203.501,-0.00189894,0.130342794975268,0.308697,945.765,0.208491,0.100175,0.161933,1
0.0295869,3,-0.154881,0.0374298,0.0101151,31,0.485343,0.277592,7.5,50.1441,70,2.2,132.067,-0.1415,0.264400078484511,0.165152,645.851,0.373445,0.100261,0.0892791,1
0.0285899,1,0.261273,0.0658715,0.0221487,25,0.162706,0.281269,7.5,58.644,72,6.19005,326.515,0.126946,0.0909318870141723,0.448445,1107.98,0.176403,0.100119,0.241405,1
0.0283782,3,-0.244011,0.0338435,0.0116547,26,0.247076,0.336467,7.5,82.7645,73,5.87004,423.839,0.0745035,0.133742282619325,0.41897,1112.12,0.191656,0.100048,0.227043,1
0.0220236,2,0.165738,0.0319608,0.0167542,28,0.22897,0.26078,7.5,85.8927,74,5.64003,473.927,-0.258544,0.111656272484115,0.422587,1082.61,0.177801,0.100004,0.174902,1
0.019778,3,-0.118041,0.0433955,0.0174976,15,0.391689,0.459499,7.5,75.3468,77,2.58,195.429,-0.199913,0.130575965292383,0.146155,678.427,0.378533,0.100083,0.0767726,1
0.0293444,1,0.00354559,0.0792357,0.0105108,30,0.307592,0.404359,7.5,27.8692,78,2.79,82.0467,0.0291019,0.160971860787922,0.111291,681.91,0.334346,0.100338,0.039413,1
0.0293521,2,-0.094562,0.0288003,0.0162363,17,0.498628,0.188135,7.5,42.2144,79,2.18,108.385,-0.170584,0.200885840598417,0.164524,647.312,0.383268,0.100309,0.0843745,1
0.00654688,1,0.201037,0.0531824,0.0207489,11,0.338928,0.176955,7.5,60.0511,80,2.71,214.504,-0.231079,0.152855886374216,0.179879,727.602,0.275545,0.100332,0.0904139,1
0.0106277,2,0.218262,0.0417483,0.0200434,13,0.420346,0.108615,7.5,22.9976,82,2.12,66.9441,0.049344,0.315477230846621,0.104124,634.353,0.338021,0.100301,0.0448822,1
0.0149521,2,-0.285791,0.0490913,0.01151,21,0.361176,0.328916,7.5,96.5799,84,3.05,316.332,0.072106,0.204325548903344,0.232694,755.972,0.300287,0.100259,0.146374,1
0.00658728,2,-0.195895,0.0707272,0.0234586,10,0.209893,0.208725,7.5,33.333,85,4.2,123.489,0.135068,0.159917501315686,0.186036,834.785,0.265262,0.100175,0.0959942,1
0.0142793,4,-0.0223194,0.0276616,0.0113665,22,0.426383,0.366756,7.5,114.876,86,2.59,328.673,0.0792663,0.141202645522421,0.18249,695.378,0.344201,0.100387,0.072475,1
0.0152002,4,-0.0171956,0.0287291,0.0183676,30,0.224777,0.120207,7.5,28.7821,88,6.85006,173.918,0.136328,0.10535911823183,0.447859,1211.82,0.162543,0.10012,0.184773,1
0.00589129,2,-0.10517,0.0784616,0.0160969,14,0.188579,0.27639,7.5,66.8479,89,4.57001,261.083,0.28112,0.13792932048782,0.2151,901.452,0.251232,0.100022,0.111844,1
0.0144492,1,-0.00758253,0.0780469,0.0244911,29,0.204563,0.422261,7.5,55.638,92,4.88002,240.469,0.142032,0.0968143092164989,0.305291,945.112,0.227081,0.100046,0.107945,1
0.024608,3,-0.291129,0.0373329,0.0247008,19,0.457834,0.216521,7.5,66.8652,93,2.42,214.901,0.446257,0.256020445730352,0.199461,687.169,0.305751,0.10017,0.126843,1
0.00142375,3,-0.278873,0.023194,0.0146245,19,0.392291,0.400044,7.5,113.526,94,3.24,391.656,-0.0140239,0.132490183130484,0.287833,783.14,0.284661,0.100108,0.176006,1
0.0144003,2,0.0917623,0.0233033,0.0219826,23,0.324597,0.389012,7.5,64.1133,96,3.1,183.728,-0.0790757,0.137465454349926,0.154341,710.56,0.343216,0.100259,0.0487058,1
0.00936429,1,0.266258,0.0410453,0.0145686,8,0.180383,0.209587,7.5,79.7092,97,7.29007,578.261,0.0871406,0.0929555028348639,0.521309,1270.29,0.135349,0.100093,0.30479,1
0.0266448,1,0.000436074,0.0471447,0.0172005,17,0.438412,0.329489,7.5,105.302,99,2.26,285.637,0.279338,0.142575218490554,0.126448,648.112,0.36207,0.100116,0.0418276,1
0.00904352,1,0.266929,0.0362421,0.0246138,20,0.154979,0.43224,7.5,42.7732,101,5.99004,172.333,0.187498,0.0925200879116119,0.346084,1105.92,0.243602,0.100048,0.198323,1
0.0138635,2,-0.0729607,0.0421306,0.0116686,21,0.285225,0.169314,7.5,59.7481,103,3.96,238.732,0.238266,0.148989080406331,0.261035,834.297,0.245589,0.100029,0.117383,1
0.00965062,4,0.219405,0.0320076,0.016686,30,0.411065,0.499305,7.5,131.975,106,2.27,381.316,0.137997,0.155159432900039,0.132895,638.8,0.33982,0.100086,0.0173649,1
